"RecordedDate","ResponseId","id","university","major_1","major_2","course","mathstudy_1","mathstudy_2","stars_1","stars_2","stars_3","stars_4","stars_5","stars_6","stars_7","stars_8","stars_9","stars_10","stars_11","stars_12","stars_13","stars_14","stars_15","stars_16","stars_17","stars_18","stars_19","stars_20","stars_21","stars_22","stars_23","rmars_1","rmars_2","rmars_3","rmars_4","rmars_5","rmars_6","rmars_7","rmars_8","rmars_9","rmars_10","rmars_11","rmars_12","rmars_13","rmars_14","rmars_15","rmars_16","rmars_17","rmars_18","rmars_19","rmars_20","sticsa_1","sticsa_2","sticsa_3","sticsa_4","sticsa_5","sticsa_6","sticsa_7","sticsa_8","sticsa_9","sticsa_10","sticsa_11","sticsa_12","sticsa_13","sticsa_14","sticsa_15","sticsa_16","sticsa_17","sticsa_18","sticsa_19","sticsa_20","sticsa_21","rtas_1","rtas_2","rtas_3","rtas_4","rtas_5","rtas_6","rtas_7","rtas_8","rtas_9","rtas_10","rtas_11","rtas_12","rtas_13","rtas_14","rtas_15","rtas_16","rtas_17","rtas_18","rtas_19","rtas_20","rtas_21","rtas_22","rtas_23","rtas_24","rtas_25","bfne_1","bfne_2","bfne_3","bfne_4","bfne_5","bfne_6","bfne_7","bfne_8","lsas_1","lsas_2","lsas_3","lsas_4","lsas_5","lsas_6","lsas_7","lsas_8","lsas_9","lsas_10","lsas_11","lsas_12","lsas_13","lsas_14","lsas_15","lsas_16","lsas_17","lsas_18","lsas_19","lsas_20","lsas_21","lsas_22","lsas_23","lsas_24","cas_1","cas_2","cas_3","cas_4","cas_5","cas_6","cas_7","cas_8","cas_9","cas_10","cas_11","cas_12","cas_13","cas_14","cas_15","cas_16","ius_1","ius_2","ius_3","ius_4","ius_5","ius_6","ius_7","ius_8","ius_9","ius_10","ius_11","ius_12","ngse_1","ngse_2","ngse_3","ngse_4","ngse_5","ngse_6","ngse_7","ngse_8","patms_1","patms_2","patms_3","patms_4","patms_5","patms_6","patms_7","crt_1","crt_2","crt_3","god_belief","crt_check_1","crt_check_2","math_level_1","math_level_2","math_result_1","math_result_2","math_result_3","math_time_1","math_time_2","math_time_3","stat_now","stat_prev_1","stat_prev_2","stat_prev_3","stat_prev_4","stat_prev_5","stat_result_1","stat_result_2","stat_result_3","stat_result_4","stat_result_5","uni_year","age","gender_1","gender_2","spld_1","spld_2","grade","source","semester"
"2021/09/13 10:39:37","R_2ysBl8mrGaWKEsx","TP97O","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,5,2,4,3,3,3,4,5,1,5,3,2,4,5,4,4,1,1,4,1,2,3,3,4,2,3,2,3,2,3,5,5,1,5,3,4,3,1,3,2,4,3,2,4,1,3,4,2,3,1,3,2,3,2,4,2,1,1,3,4,3,4,1,4,2,2,2,2,3,4,3,1,2,4,1,3,4,2,1,2,1,1,2,2,1,2,1,2,4,5,2,5,5,5,5,4,4,1,2,2,2,3,4,2,2,2,4,3,3,2,3,3,4,3,4,2,3,3,3,4,2,2,2,2,1,3,4,2,2,1,1,1,1,1,1,3,2,2,3,3,3,2,2,4,2,2,3,2,4,4,4,3,3,3,4,2,3,4,1,2,1,3,3,2,8,50,20,100,2,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:40:06","R_AtyCUDYVf1iL8TT","ÁR88A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,1,2,3,1,3,4,3,4,2,3,3,3,3,1,3,4,1,2,1,3,1,3,2,1,1,3,1,3,4,4,1,3,1,4,1,4,2,2,1,4,1,2,2,1,4,4,1,2,1,2,4,1,1,3,2,3,4,4,1,3,2,1,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,5,3,5,5,5,2,5,5,1,2,2,2,3,1,1,3,2,3,3,3,2,2,2,2,2,3,3,3,4,3,1,1,2,2,2,2,3,2,2,2,1,1,4,3,1,2,1,4,3,4,5,3,4,5,5,5,3,2,2,5,4,3,4,3,4,4,3,3,5,3,2,2,1,3,2,4,50,20,65,1,"No","GCSE",NA,"négyes",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:40:18","R_ZDmVIuKBRBWlitb","GY24I","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,1,1,3,5,3,1,2,5,1,5,3,3,4,2,5,3,1,1,3,1,2,4,3,3,2,3,4,2,1,1,5,5,1,4,1,5,4,1,4,1,2,3,3,1,2,3,4,3,1,3,1,2,4,1,2,3,2,4,2,2,1,1,3,3,2,3,2,4,4,4,2,1,1,1,3,3,4,2,2,2,3,3,2,2,3,1,2,3,4,4,3,3,5,4,5,5,4,1,4,3,4,3,4,4,3,2,2,3,4,2,3,4,3,3,3,2,3,3,2,4,2,2,3,1,2,1,1,1,2,1,2,3,2,3,3,2,3,3,4,3,3,3,4,4,3,5,4,3,4,2,1,4,4,2,3,3,2,3,2,3,3,3,2,4,8,50,40,3,1,"No","GCSE",NA,"4",NA,NA,"2,5",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"Prefer not to answer",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:40:37","R_1Qz3GR7MJfkOK0Z","ÉM92I","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,3,1,3,3,2,3,4,3,5,2,3,5,3,5,1,4,2,3,3,3,2,1,4,3,2,3,2,1,3,5,5,1,4,3,5,3,1,3,2,4,2,3,3,2,4,3,1,1,2,3,3,3,2,1,3,1,1,3,3,1,4,2,2,3,2,2,4,3,4,3,3,3,1,2,2,4,3,1,2,1,2,1,2,1,2,3,3,3,4,2,4,4,4,4,4,4,2,1,1,1,2,2,1,2,3,2,1,2,1,3,2,2,1,1,1,2,2,2,2,4,2,4,2,2,1,3,2,2,3,3,2,2,3,1,1,1,4,4,1,4,5,2,2,2,5,3,3,2,4,2,4,4,3,4,3,3,4,2,1,1,2,4,3,4,10,39,97,3,"No","GCSE",NA,"4",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/13 10:40:54","R_yQFL2QTsANe3RVD","ÓS20U","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,4,3,3,1,2,5,1,5,2,1,3,3,5,3,1,3,2,1,1,2,2,4,1,4,2,3,1,2,5,5,1,3,1,5,1,3,2,2,2,4,1,2,1,1,1,2,1,2,3,2,4,4,1,1,1,2,1,2,1,1,2,2,2,1,2,4,4,4,1,4,1,2,4,4,4,3,1,1,2,3,2,3,3,1,1,2,4,2,1,1,4,2,2,2,4,1,1,1,1,3,3,1,2,2,1,1,2,2,1,1,1,3,1,2,3,3,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,1,4,3,4,3,2,3,2,3,3,4,3,1,2,1,3,1,4,3,4,4,3,3,3,2,3,1,3,1,3,4,50,39,10,3,"No","GCSE",NA,"4",NA,NA,"4",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",NA,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 10:41:09","R_2dFsnqI7iOPS2qe","CS38A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,1,2,3,2,2,3,3,2,5,4,5,2,3,5,2,5,3,2,3,1,2,3,5,2,4,4,2,3,5,5,5,1,3,1,5,2,3,2,2,3,3,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,3,3,1,3,2,3,4,2,1,2,2,2,4,4,3,1,1,4,3,2,3,2,1,2,1,2,4,4,3,3,4,5,4,4,1,2,3,3,2,1,3,1,1,4,2,3,4,3,4,3,2,3,1,3,2,1,2,1,3,1,1,2,2,2,2,1,1,1,1,3,3,1,2,1,4,5,2,5,5,2,3,3,5,4,5,5,5,4,5,5,4,5,3,3,4,1,3,2,1,4,1,4,50,20,60,2,"No","GCSE",NA,"2",NA,NA,"5",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:41:12","R_07JpdoWQurCCUdr","EG16O","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,2,4,3,3,2,2,5,1,5,2,2,2,2,4,4,2,3,3,2,2,4,2,5,3,4,5,2,2,4,5,5,1,3,3,5,4,4,2,3,4,4,2,4,2,2,2,3,1,3,3,2,2,2,2,2,2,2,3,2,2,2,3,4,2,2,3,3,4,4,2,4,2,2,2,4,4,3,2,2,4,4,4,2,3,3,3,4,4,5,3,3,4,4,3,3,5,2,3,2,2,3,4,3,4,3,3,2,2,2,3,3,3,4,3,2,4,3,3,3,3,3,4,2,2,3,4,2,3,2,2,2,2,4,2,2,2,3,5,3,4,2,4,4,4,3,2,4,4,4,3,4,4,4,3,2,2,4,2,3,3,3,3,3,8,50,20,30,1,"No","GCSE",NA,"16",NA,NA,"16",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",21,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:41:16","R_1FyLShukZ3pWPN6","ST12Y","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,4,3,2,3,2,4,2,3,1,2,2,4,2,4,2,1,2,3,4,2,4,1,5,2,2,3,2,4,4,5,3,1,5,4,4,2,4,4,4,2,4,2,4,4,2,3,3,3,3,2,3,4,2,2,3,2,2,3,3,4,4,2,1,4,4,2,3,3,3,3,1,3,1,3,3,3,3,2,4,1,4,1,1,3,1,3,4,1,3,4,3,5,4,4,3,4,1,1,1,1,3,2,1,3,3,3,1,2,1,1,1,2,3,2,1,1,3,3,1,1,1,1,1,1,1,2,2,1,2,2,3,3,4,1,4,4,1,4,3,4,1,3,5,3,2,1,4,2,5,4,5,4,5,4,4,4,5,2,4,2,2,4,3,4,1,39,0,2,"No","GCSE",NA,"5",NA,NA,"1,5 év",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:41:20","R_3QL8ddx3R9hBoYX","RE64Z","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,5,3,2,3,4,3,3,5,1,5,2,2,5,3,5,3,4,3,3,3,4,5,2,4,2,2,4,3,2,3,5,5,1,5,3,5,3,3,3,4,4,5,3,3,2,3,3,4,3,1,3,2,3,2,2,3,1,1,3,2,2,4,3,3,2,2,2,4,4,4,1,2,2,3,3,3,4,2,1,1,2,3,3,2,2,1,2,2,4,5,4,5,5,5,5,5,5,1,2,3,1,4,4,3,2,2,4,2,4,2,3,3,4,4,3,3,4,4,3,2,4,2,3,2,2,4,3,2,2,1,1,2,1,3,1,1,1,2,3,2,4,3,3,2,3,2,2,4,4,3,3,4,4,3,4,3,3,4,1,2,1,2,3,2,20,500,NA,100,1,"No","GCSE",NA,"4",NA,NA,"16",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"Prefer not to answer",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:41:25","R_3EccZEhp3Reaarr","ON685","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,3,2,3,4,3,4,4,2,5,4,3,5,5,5,3,2,3,4,4,3,4,4,4,4,2,3,4,3,3,5,5,2,5,3,5,3,3,4,4,3,5,4,3,2,3,4,3,3,2,2,3,4,4,4,3,2,1,4,4,3,3,1,3,2,4,3,3,2,3,3,3,2,3,1,4,3,2,1,3,1,2,2,2,3,2,3,1,3,4,3,4,3,4,4,4,5,1,3,1,3,3,3,3,3,2,3,3,4,1,4,4,4,3,3,2,2,4,3,4,3,2,3,2,3,2,2,4,2,1,1,1,2,3,1,1,3,5,3,5,5,5,3,4,4,4,3,5,5,3,2,3,2,3,2,2,2,3,2,3,2,3,3,2,4,10,39,60,2,"No","GCSE",NA,"4",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 10:41:53","R_3qdO7MjrgkqJanI","EG89U","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,3,2,1,1,3,4,1,5,2,1,3,4,5,3,2,1,3,2,2,3,2,2,1,3,2,1,1,3,5,5,1,4,2,5,3,3,2,2,3,3,2,1,3,2,4,4,2,2,3,3,4,1,3,3,3,1,4,1,1,3,2,4,2,2,1,3,3,4,1,3,1,3,2,2,4,2,1,1,2,2,2,4,3,2,1,2,3,5,3,5,5,5,4,5,5,3,3,4,3,3,3,4,4,4,4,3,4,2,3,4,4,3,2,2,4,4,4,4,3,4,4,3,4,3,5,4,3,1,1,2,2,3,1,2,1,4,4,5,3,4,5,5,4,3,5,4,5,4,4,4,4,3,4,3,4,5,1,1,1,2,5,2,4,10,39,0,3,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/13 10:42:03","R_BLD8KSIGX15TImR","RI92A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,1,1,1,1,2,4,1,4,2,1,1,2,4,1,1,1,1,2,1,3,1,4,2,1,2,1,1,2,4,4,1,1,4,3,1,2,1,3,1,4,1,1,1,2,1,2,1,2,1,1,1,3,1,1,1,2,3,1,1,1,2,1,2,1,2,3,2,4,1,2,4,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,4,1,3,3,1,1,1,1,3,3,4,3,2,1,3,2,1,1,4,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,3,5,2,3,2,4,2,3,3,4,4,2,5,4,5,5,4,4,2,4,4,1,1,2,2,4,2,8,10,20,65,2,"No","GCSE",NA,"84%",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:42:18","R_3ekvuIWrcSTsXEW","ÉS24U","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,2,3,3,1,3,4,2,3,2,2,2,3,3,2,1,1,3,1,1,2,2,5,1,4,3,4,2,3,4,4,1,3,3,4,3,1,4,2,1,2,2,3,3,3,4,3,2,3,2,3,4,2,4,3,4,1,4,2,2,3,1,4,1,1,2,3,3,3,2,1,2,2,2,3,3,2,1,1,2,3,2,1,3,2,1,2,3,5,4,4,4,5,4,5,4,3,2,2,4,2,4,4,3,3,4,2,4,2,2,4,4,3,3,3,4,4,4,3,3,3,4,4,3,3,3,3,4,1,1,2,3,4,2,2,2,2,5,4,3,2,3,4,4,3,4,3,4,4,3,3,3,4,3,3,4,4,2,4,1,3,4,3,4,10,4,1,2,"No","GCSE",NA,"3",NA,NA,"72",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",25,"Female",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 10:42:22","R_1I3D560HctPzYLL","ST05E","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,2,3,2,1,2,3,2,4,2,1,5,2,4,2,2,3,2,2,3,2,1,3,1,2,2,2,2,2,4,4,1,5,1,4,2,2,2,3,2,3,1,2,1,1,1,4,2,2,1,2,3,2,2,2,1,2,2,2,1,1,2,4,1,1,1,2,2,3,2,3,2,1,2,2,3,2,1,1,1,1,1,1,2,1,1,1,3,1,3,1,2,1,2,1,2,1,2,2,2,4,3,2,3,1,2,2,2,1,2,3,2,3,2,1,3,3,1,3,1,2,3,2,2,2,3,3,2,1,1,1,3,2,2,2,2,4,3,1,2,2,1,3,3,2,1,3,2,4,4,4,4,4,4,3,4,4,3,3,2,3,4,3,4,10,39,0,3,"No","GCSE",NA,"4",NA,NA,"12",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:42:42","R_3Pz6Utf2C9MSKz2","ED16I","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,2,2,1,2,1,4,3,3,4,2,1,3,2,5,1,2,2,2,2,3,3,1,2,2,1,2,1,1,2,2,4,1,1,3,5,2,1,2,2,1,4,1,4,1,4,2,1,1,1,3,2,3,1,1,4,2,2,2,2,2,2,2,3,1,1,3,4,3,4,2,1,2,2,1,3,3,2,2,2,2,2,2,1,1,1,3,1,2,3,1,2,2,1,3,2,2,1,1,1,1,3,2,1,3,1,3,2,2,2,2,2,1,3,1,1,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,2,4,3,5,1,4,3,2,2,4,4,1,5,3,5,4,5,3,5,5,4,4,5,1,3,2,3,4,1,4,50,39,2,3,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Male",NA,"I do not have a Specific Learning Disability",NA,NA,"Sample 2",NA
"2021/09/13 10:42:59","R_2tnfUGqoQGLdjr8","OV89A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,2,1,2,1,2,3,1,3,1,1,2,3,3,3,1,2,3,2,1,3,2,2,2,5,1,1,1,2,3,3,1,3,2,3,5,2,4,1,1,3,2,2,2,4,4,4,1,1,2,3,4,2,2,3,1,2,4,3,3,4,4,2,1,2,3,4,2,4,2,1,1,1,2,4,4,2,1,1,2,1,2,2,1,2,2,2,4,2,3,4,3,4,5,4,5,3,3,2,1,4,4,2,4,4,4,3,3,1,2,4,4,4,3,4,4,3,2,2,3,2,3,2,4,2,5,2,2,2,2,2,2,5,5,2,2,4,5,2,4,2,3,3,5,4,2,4,1,4,2,4,4,3,3,3,3,4,1,1,1,2,4,3,8,10,39,15,2,"No","A Level",NA,NA,"9",NA,NA,"2",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:43:27","R_27pYvY9pq4zwzb7","ST43Á","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,1,1,1,2,1,2,4,1,1,2,1,1,3,3,1,2,1,1,2,1,3,1,3,2,1,2,2,1,3,4,1,1,2,3,4,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,4,1,1,1,2,2,2,3,2,1,1,2,1,2,1,2,1,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,2,1,1,1,2,3,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,3,2,1,1,1,4,1,4,1,3,3,2,1,1,3,2,5,4,5,5,5,5,4,4,4,2,1,2,3,3,3,4,50,20,65,2,"No","GCSE",NA,"4",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:43:28","R_2c7XI09NaSwhiMz","LI61R","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,2,2,2,2,2,3,3,5,3,5,5,2,5,2,5,2,4,1,3,4,3,3,1,2,3,2,3,2,3,4,5,5,4,5,3,5,2,3,3,3,4,5,1,3,2,4,4,4,1,1,3,3,3,3,2,4,1,3,4,2,3,4,2,3,1,4,3,3,4,4,2,1,2,1,3,4,4,4,1,2,3,3,3,1,2,3,3,2,4,4,3,2,4,4,4,5,5,1,3,3,1,3,4,1,3,3,3,1,2,2,2,2,2,3,3,2,4,2,4,2,3,5,3,4,4,3,5,4,3,2,1,2,1,5,1,2,1,5,5,5,3,4,5,4,5,3,4,2,3,4,3,4,3,4,3,3,2,4,2,3,2,2,4,1,4,50,10,0,1,"No","GCSE",NA,"4",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",20,"Female",NA,"Prefer not to answer",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:43:33","R_3G3PwcpoVKd7XIw","ÁC98A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,3,3,4,3,2,4,5,3,5,3,4,3,2,5,3,2,3,3,2,3,5,3,5,4,2,4,3,3,5,5,5,1,4,3,5,5,3,4,4,2,5,3,2,2,1,3,2,1,4,2,2,3,3,1,2,1,1,1,1,1,1,1,4,2,3,3,4,4,4,2,2,2,2,3,4,4,3,2,2,2,4,3,1,3,1,2,2,4,3,1,2,2,3,2,4,3,1,2,2,1,3,3,2,4,2,4,3,3,3,3,4,4,3,3,3,4,4,2,3,4,2,2,3,2,3,3,3,2,2,1,2,2,4,2,2,2,2,4,2,4,2,2,2,1,1,2,2,2,4,2,5,3,4,4,3,3,4,2,2,2,2,4,3,8,50,39,1,1,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:43:41","R_3O087JyHsPyY7Yy","CS83S","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,3,1,3,3,3,4,5,4,3,2,2,2,4,2,3,4,5,3,2,5,3,4,2,3,3,3,1,3,5,5,1,3,2,5,3,1,4,3,5,5,2,3,3,2,3,2,1,1,1,1,3,2,3,2,1,2,1,2,2,3,1,1,2,2,2,3,1,3,1,2,1,3,2,3,3,2,1,1,1,2,1,3,2,1,1,1,3,1,1,2,2,1,1,1,2,1,3,1,3,2,3,4,2,2,2,1,1,2,2,4,2,3,1,1,4,1,4,4,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,3,5,1,2,3,1,2,4,2,2,4,2,5,4,5,5,5,4,3,4,5,1,3,3,1,5,2,4,10,39,70,0,"No","GCSE",NA,"4",NA,NA,"16",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:43:42","R_2RVX91ifK9hY4H8","CS86U","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,4,1,4,2,3,1,2,5,1,5,2,2,4,2,5,4,1,2,4,1,2,4,3,4,2,4,3,2,1,3,5,5,1,4,2,5,4,2,4,2,2,4,3,3,3,3,4,3,2,2,3,3,3,3,4,3,3,3,4,3,3,3,3,4,2,3,2,3,4,4,3,3,3,4,2,4,4,3,2,2,4,4,4,3,3,2,2,4,4,5,5,5,5,5,5,5,5,1,2,2,3,3,4,4,2,2,3,3,2,3,2,3,3,3,3,3,3,4,3,3,2,1,2,2,1,3,2,2,2,2,1,2,2,3,1,2,3,4,5,3,3,3,3,3,4,3,4,2,3,3,2,3,3,3,3,3,3,4,2,1,2,3,5,3,4,10,39,50,3,"No","GCSE",NA,"5",NA,NA,"51",NA,NA,"No","Biometria",NA,NA,NA,NA,4,NA,NA,NA,NA,"1st Year",23,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:44:17","R_2dsEQ85osrYXrAf","ED64A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,2,2,2,2,1,2,3,1,2,2,2,4,2,2,2,1,2,1,2,1,3,1,3,2,2,2,1,2,3,3,3,1,4,2,3,2,2,2,2,2,2,1,4,3,4,4,1,1,2,3,1,2,1,4,2,3,2,4,1,1,2,4,1,1,1,1,4,3,3,1,1,1,1,1,1,2,2,1,1,4,2,2,1,3,1,2,2,3,5,2,5,5,5,5,5,5,3,1,1,1,3,3,2,2,1,3,3,3,1,2,2,3,2,2,2,3,2,3,3,3,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,2,5,2,2,2,1,2,3,2,2,4,2,5,4,5,5,5,5,3,4,5,1,1,1,3,5,1,4,2,39,20,1,"No","GCSE",NA,"5",NA,NA,"4",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",18,"Female",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
"2021/09/13 10:44:30","R_cNrmqQr3VoEjpi9","SA96A","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,1,4,2,1,1,2,4,1,4,1,3,2,1,4,4,2,3,4,2,1,2,1,3,1,4,1,1,1,2,2,4,1,2,4,4,3,3,4,1,1,4,1,1,2,3,4,3,3,1,2,2,3,3,3,3,2,2,3,2,2,4,1,3,1,2,1,1,2,3,2,1,3,1,1,1,1,2,2,2,2,1,1,2,2,1,3,2,1,3,2,4,3,3,3,4,2,2,2,1,3,3,4,4,4,1,3,3,3,2,3,3,3,2,3,2,2,2,2,4,2,1,2,3,1,3,2,2,2,1,1,1,1,3,1,1,1,4,5,3,4,5,2,5,5,5,4,5,5,5,4,4,4,4,5,4,4,4,1,1,4,2,3,3,4,10,39,80,3,"No","GCSE",NA,"5",NA,NA,"3",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",19,"Female",NA,"I do not have a Specific Learning Disability",NA,4,"Sample 2","21-22-1"
"2021/09/13 10:44:46","R_1ghILUUBp7POKUZ","EG68S","University of Pécs","Psychology / Behavior analyst",NA,"Statistics I. (PTE)","No",NA,3,2,2,2,4,2,3,1,1,3,2,3,2,2,3,2,1,2,2,3,3,3,2,5,4,3,3,5,3,4,5,5,1,2,4,5,3,3,3,4,5,5,3,4,1,3,4,3,2,2,2,3,4,4,2,4,3,2,3,4,1,4,1,1,3,4,3,3,4,4,3,3,2,2,3,4,4,3,3,4,2,2,2,2,2,2,3,3,3,5,5,5,5,5,5,5,5,2,2,3,4,2,1,3,3,4,3,3,4,2,3,3,2,3,2,3,3,4,2,4,1,1,1,1,1,2,2,2,2,5,5,5,5,5,4,2,4,3,4,3,2,4,4,3,2,2,4,1,3,4,3,4,5,4,4,3,4,3,2,2,1,1,3,2,8,10,39,70,3,"No","GCSE",NA,"3",NA,NA,"36",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st Year",22,"Male",NA,"I do not have a Specific Learning Disability",NA,5,"Sample 2","21-22-1"
